id_name,category,price_chf,old_price,sellable_online,link,other_colors,description,designer,width,length,depth
19241472_SOLLERÖN,Outdoor furniture,1286,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-4-seat-outdoor-with-footstool-brown-brown-kungsoe-white-s19241472/,Yes,"Modular corner sofa 4-seat, outdoor",IKEA of Sweden/Jonas Hultqvist,144,87,287
39252704_SOLLERÖN,Outdoor furniture,801.5,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-3-seat-modular-sofa-outdoor-with-footstool-brown-brown-froesoen-duvholmen-dark-grey-s39252704/,Yes,"3-seat modular sofa, outdoor,          223x144x88 cm",Eva Lilja Löwenhielm/Jonas Hultqvist/IKEA of Sweden,144,88,223
30411415_SVANÖ,Outdoor furniture,123.75,No old price,TRUE,https://www.ikea.com/sa/en/p/svanoe-arbor-bench-grey-30411415/,No,"Arbor bench,          119x48 cm",Mikael Axelsson,48,179,119
50205179_ÄPPLARÖ,Outdoor furniture,106.25,No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaroe-corner-section-outdoor-brown-stained-brown-50205179/,No,"Corner section, outdoor",K Hagberg/M Hagberg,80,73,80
60373624_SOLLERÖN,Outdoor furniture,129.75,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-one-seat-section-outdoor-brown-60373624/,Yes,"One-seat section, outdoor",Jonas Hultqvist,82,74,62
39287789_SOLLERÖN,Outdoor furniture,945.25,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-3-seat-outdoor-dark-grey-froesoen-duvholmen-beige-s39287789/,Yes,"Modular corner sofa 3-seat, outdoor",Eva Lilja Löwenhielm/IKEA of Sweden/Jonas Hultqvist,82,88,225
80267137_VÄDDÖ,Outdoor furniture,18.75,SR 125,TRUE,https://www.ikea.com/sa/en/p/vaeddoe-chair-outdoor-white-80267137/,No,"Chair, outdoor",Henrik Preutz,46,79,40
80382321_MAMMUT,Outdoor furniture,14.75,No old price,TRUE,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-pink-80382321/,No,Children's chair,M Kjelstrup/A Östgaard,36,67,39
9251956_HAVSTEN,Outdoor furniture,542.5,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-2-seat-sofa-in-outdoor-beige-s09251956/,No,"2-seat sofa, in/outdoor,          179x94x90 cm",Andreas Fredriksson,94,90,179
70424147_BRUSEN,Outdoor furniture,259,"SR 1,295",TRUE,https://www.ikea.com/sa/en/p/brusen-3-seat-sofa-outdoor-red-70424147/,No,"3-seat sofa, outdoor",Ola Wihlborg,64,75,146
50240031_ASKHOLMEN,Outdoor furniture,32.25,No old price,TRUE,https://www.ikea.com/sa/en/p/askholmen-chair-outdoor-grey-brown-foldable-grey-brown-stained-light-brown-stained-light-brown-50240031/,No,"Chair, outdoor",IKEA of Sweden,49,87,36
19241491_SOLLERÖN,Outdoor furniture,504,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-2-seat-modular-sofa-outdoor-brown-kungsoe-white-s19241491/,Yes,"2-seat modular sofa, outdoor,          161x82x87 cm",IKEA of Sweden/Jonas Hultqvist,82,87,161
10411421_TRANARÖ,Outdoor furniture,23.75,No old price,TRUE,https://www.ikea.com/sa/en/p/tranaroe-stool-side-table-in-outdoor-red-10411421/,No,"Stool/side table, in/outdoor,          56x41x43 cm",Ola Wihlborg,41,43,56
30405339_SJÄLLAND,Outdoor furniture,85,SR 425,TRUE,https://www.ikea.com/sa/en/p/sjaelland-reclining-chair-outdoor-light-grey-foldable-light-brown-30405339/,No,"Reclining chair, outdoor",David Wahl,75,110,58
9241509_SOLLERÖN,Outdoor furniture,309.5,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-armchair-outdoor-brown-kungsoe-white-s09241509/,Yes,"Armchair, outdoor",IKEA of Sweden/Jonas Hultqvist,82,87,98
29252078_HAVSTEN,Outdoor furniture,1017.5,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-4-seat-sofa-in-outdoor-beige-s29252078/,No,"4-seat sofa, in/outdoor,          341x94x90 cm",Andreas Fredriksson,94,90,341
9219278_KUNGSHOLMEN,Outdoor furniture,417,No old price,TRUE,https://www.ikea.com/sa/en/p/kungsholmen-2-seat-modular-sofa-outdoor-black-brown-kungsoe-white-s09219278/,Yes,"2-seat modular sofa, outdoor,          160x80x89 cm",Nike Karlsson/IKEA of Sweden,80,89,160
49257386_KUNGSHOLMEN,Outdoor furniture,136.1,SR 752,TRUE,https://www.ikea.com/sa/en/p/kungsholmen-easy-chair-outdoor-black-brown-froesoen-duvholmen-dark-grey-s49257386/,Yes,"Easy chair, outdoor,          62x80x90 cm",Nike Karlsson/IKEA of Sweden/Eva Lilja Löwenhielm,80,90,62
99258005_KUNGSHOLMEN,Outdoor furniture,540.1,"SR 2,368",TRUE,https://www.ikea.com/sa/en/p/kungsholmen-3-seat-modular-sofa-outdoor-black-brown-froesoen-duvholmen-dark-grey-s99258005/,Yes,"3-seat modular sofa, outdoor,          222x80x90 cm",IKEA of Sweden/Nike Karlsson/Eva Lilja Löwenhielm,80,90,222
410747_HUSARÖ,Outdoor furniture,123.75,No old price,TRUE,https://www.ikea.com/sa/en/p/husaroe-armchair-outdoor-dark-grey-00410747/,No,"Armchair, outdoor",Ola Wihlborg,80,102,64
50405338_SJÄLLAND,Outdoor furniture,79,SR 395,TRUE,https://www.ikea.com/sa/en/p/sjaelland-reclining-chair-outdoor-light-grey-foldable-dark-grey-50405338/,No,"Reclining chair, outdoor",David Wahl,75,110,58
90287413_BUNSÖ,Outdoor furniture,17.25,No old price,TRUE,https://www.ikea.com/sa/en/p/bunsoe-childrens-easy-chair-outdoor-white-90287413/,No,"Children's easy chair, outdoor",Thomas Sandell,63,49,51
70386503_SJÄLLAND,Outdoor furniture,69,SR 345,TRUE,https://www.ikea.com/sa/en/p/sjaelland-chair-with-armrests-outdoor-light-grey-light-brown-70386503/,No,"Chair with armrests, outdoor",David Wahl,60,86,60
10386450_SOLLERÖN,Outdoor furniture,115,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-armrest-section-outdoor-brown-10386450/,No,"Armrest section, outdoor",Jonas Hultqvist,82,53,18
49267286_HAVSTEN,Outdoor furniture,981.25,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-4-seat-sofa-in-outdoor-with-open-end-without-armrests-beige-s49267286/,No,"4-seat sofa, in/outdoor,          326x94x90 cm",Andreas Fredriksson,94,90,326
59303665_SOLLERÖN,Outdoor furniture,443.25,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-2-seat-modular-sofa-outdoor-dark-grey-kuddarna-beige-s59303665/,Yes,"2-seat modular sofa, outdoor,          161x82x84 cm",Jonas Hultqvist/IKEA of Sweden,82,84,161
79303645_SOLLERÖN,Outdoor furniture,603,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-3-seat-modular-sofa-outdoor-dark-grey-kuddarna-beige-s79303645/,Yes,"3-seat modular sofa, outdoor,          223x82x84 cm",Jonas Hultqvist/IKEA of Sweden,82,84,223
10386501_SJÄLLAND,Outdoor furniture,65,SR 325,TRUE,https://www.ikea.com/sa/en/p/sjaelland-chair-with-armrests-outdoor-light-grey-dark-grey-10386501/,No,"Chair with armrests, outdoor",David Wahl,60,86,60
70401706_SJÄLLAND,Outdoor furniture,85,SR 425,TRUE,https://www.ikea.com/sa/en/p/sjaelland-bench-outdoor-light-grey-dark-grey-70401706/,No,"Bench, outdoor,          136 cm",David Wahl,42,52,136
60365346_MAMMUT,Outdoor furniture,14.75,No old price,TRUE,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-blue-60365346/,No,Children's chair,M Kjelstrup/A Östgaard,36,67,39
39251931_HAVSTEN,Outdoor furniture,268.75,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-easy-chair-in-outdoor-beige-s39251931/,No,"Easy chair, in/outdoor,          83x94x90 cm",Andreas Fredriksson,94,90,83
99251966_HAVSTEN,Outdoor furniture,780,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-3-seat-sofa-in-outdoor-beige-s99251966/,No,"3-seat sofa, in/outdoor,          260x94x90 cm",Andreas Fredriksson,94,90,260
29303624_SOLLERÖN,Outdoor furniture,708,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-3-seat-modular-sofa-outdoor-with-footstool-dark-grey-kuddarna-beige-s29303624/,Yes,"3-seat modular sofa, outdoor",Jonas Hultqvist/IKEA of Sweden,144,84,223
9251961_HAVSTEN,Outdoor furniture,506.25,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-2-seat-sofa-in-outdoor-with-open-end-without-armrests-beige-s09251961/,No,"2-seat sofa, in/outdoor,          164x94x90 cm",Andreas Fredriksson,94,90,164
10267046_KUNGSHOLMEN,Outdoor furniture,143.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kungsholmen-corner-section-outdoor-black-brown-10267046/,No,"Corner section, outdoor",Nike Karlsson,80,73,80
19287714_SOLLERÖN,Outdoor furniture,311.75,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-armchair-outdoor-dark-grey-froesoen-duvholmen-beige-s19287714/,Yes,"Armchair, outdoor",Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm,82,88,98
60424586_SOLLERÖN,Outdoor furniture,123.75,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-armrest-section-outdoor-dark-grey-60424586/,No,"Armrest section, outdoor",Jonas Hultqvist,82,53,18
40365366_MAMMUT,Outdoor furniture,14.75,No old price,TRUE,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-red-40365366/,No,Children's chair,M Kjelstrup/A Östgaard,36,67,39
10404519_HAVSTEN,Outdoor furniture,31.25,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-supporting-stand-outdoor-beige-10404519/,No,"Supporting stand, outdoor",Andreas Fredriksson,92,75,2
20424593_SOLLERÖN,Outdoor furniture,177.25,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-corner-section-outdoor-dark-grey-20424593/,No,"Corner section, outdoor",Jonas Hultqvist,82,74,82
49303595_SOLLERÖN,Outdoor furniture,1086.25,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-4-seat-outdoor-with-footstool-dark-grey-kuddarna-beige-s49303595/,Yes,"Modular corner sofa 4-seat, outdoor",IKEA of Sweden/Jonas Hultqvist,82,84,287
60151840_LÄCKÖ,Outdoor furniture,37.25,No old price,TRUE,https://www.ikea.com/sa/en/p/laeckoe-chair-outdoor-grey-60151840/,No,"Chair, outdoor",Jon Karlsson,52,87,42
80311828_SALTHOLMEN,Outdoor furniture,31.25,No old price,TRUE,https://www.ikea.com/sa/en/p/saltholmen-chair-outdoor-foldable-beige-80311828/,No,"Chair, outdoor",Jon Karlsson,46,83,42
339204_MASTHOLMEN,Outdoor furniture,182.25,No old price,TRUE,https://www.ikea.com/sa/en/p/mastholmen-2-seat-sofa-outdoor-00339204/,No,"2-seat sofa, outdoor,          118x67x80 cm",Nike Karlsson,67,80,118
19241387_SOLLERÖN,Outdoor furniture,698.5,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-3-seat-modular-sofa-outdoor-brown-kungsoe-white-s19241387/,Yes,"3-seat modular sofa, outdoor,          223x82x87 cm",Jonas Hultqvist/IKEA of Sweden,82,87,223
20373621_SOLLERÖN,Outdoor furniture,177.25,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-corner-section-outdoor-brown-20373621/,No,"Corner section, outdoor",Jonas Hultqvist,82,74,82
40404513_HAVSTEN,Outdoor furniture,98.75,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-armrest-section-outdoor-beige-40404513/,No,"Armrest section, outdoor",Andreas Fredriksson,92,75,9
39251926_HAVSTEN,Outdoor furniture,305,No old price,TRUE,https://www.ikea.com/sa/en/p/havsten-armchair-in-outdoor-beige-s39251926/,No,"Armchair, in/outdoor,          98x94x90 cm",Andreas Fredriksson,94,90,98
99285928_SOLLERÖN,Outdoor furniture,891,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-3-seat-outdoor-brown-froesoen-duvholmen-beige-s99285928/,No,"Modular corner sofa 3-seat, outdoor",Eva Lilja Löwenhielm/Jonas Hultqvist/IKEA of Sweden,82,88,144
70301537_KALLAX,Room dividers,181.25,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-70301537/,Yes,"Shelving unit,          182x182 cm",IKEA of Sweden,39,182,182
30275861_KALLAX,Room dividers,123.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-30275861/,Yes,"Shelving unit,          147x147 cm",Tord Björklund,39,147,147
69017475_KALLAX,Room dividers,223.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-white-s69017475/,Yes,"Shelving unit with 8 inserts,          147x147 cm",Tord Björklund,39,147,147
19278328_KALLAX,Room dividers,186.25,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s19278328/,Yes,"Shelving unit with 4 inserts,          147x147 cm",Tord Björklund,39,147,147
9278338_KALLAX,Room dividers,337.5,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-10-inserts-white-s09278338/,Yes,"Shelving unit with 10 inserts,          182x182 cm",Tord Björklund/IKEA of Sweden,39,182,182
9017483_KALLAX,Room dividers,173.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-black-brown-s09017483/,Yes,"Shelving unit with 4 inserts,          147x147 cm",Tord Björklund,39,147,147
10459903_KALLAX,"Sideboards, buffets & console tables",73.75,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-green-10459903/,Yes,"Shelving unit,          77x147 cm",Tord Björklund,39,147,77
59278307_KALLAX,"Sideboards, buffets & console tables",125,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s59278307/,Yes,"Shelving unit with 4 inserts,          77x147 cm",Tord Björklund,39,147,77
70439728_LIATORP,"Sideboards, buffets & console tables",336.25,No old price,TRUE,https://www.ikea.com/sa/en/p/liatorp-sideboard-white-70439728/,No,"Sideboard,          145x87 cm",Carina Bengs,48,87,145
19279177_LIXHULT,"Sideboards, buffets & console tables",87.5,No old price,TRUE,https://www.ikea.com/sa/en/p/lixhult-cabinet-combination-grey-s19279177/,No,"Cabinet combination,          120x35x57 cm",Jon Karlsson,35,35,120
9139724_BESTÅ,"Sideboards, buffets & console tables",222.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-lappviken-grey-stained-walnut-effect-s09139724/,Yes,"Storage combination with doors,          180x40x74 cm",IKEA of Sweden,40,74,180
40309257_HEMNES,"Sideboards, buffets & console tables",348.75,No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-sideboard-white-stain-40309257/,Yes,"Sideboard,          157x88 cm",Carina Bengs,47,88,157
327772_MALSJÖ,"Sideboards, buffets & console tables",525,No old price,TRUE,https://www.ikea.com/sa/en/p/malsjoe-sideboard-basic-unit-black-stained-00327772/,No,"Sideboard basic unit,          145x92 cm",Carina Bengs,48,92,145
49221038_EKET,"Sideboards, buffets & console tables",155,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-s49221038/,Yes,"Cabinet combination with legs,          140x35x80 cm",Jon Karlsson,35,80,140
60342072_REGISSÖR,"Sideboards, buffets & console tables",199,SR 995,TRUE,https://www.ikea.com/sa/en/p/regissoer-cabinet-brown-60342072/,Yes,"Cabinet,          118x110 cm",K Hagberg/M Hagberg,38,110,118
10251451_IKEA PS,"Sideboards, buffets & console tables",106.25,No old price,TRUE,https://www.ikea.com/sa/en/p/ikea-ps-cabinet-white-10251451/,No,"Cabinet,          119x63 cm",Nicholai Wiig Hansen,40,63,119
50415196_HAVSTA,"Sideboards, buffets & console tables",173.75,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-cabinet-with-plinth-grey-50415196/,Yes,"Cabinet with plinth,          81x47x89 cm",IKEA of Sweden,47,89,81
79301788_BESTÅ,"Sideboards, buffets & console tables",455,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-doors-drawers-black-brown-hanviken-stubbarp-black-brown-clear-glass-s79301788/,Yes,"Storage combination w doors/drawers,          120x42x240 cm",Marcus Arvonen/IKEA of Sweden,42,240,120
9208029_BESTÅ,"Sideboards, buffets & console tables",412.5,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-lappviken-sindvik-white-clear-glass-s09208029/,Yes,"Storage combination with doors,          180x42x112 cm",Marcus Arvonen/IKEA of Sweden,42,112,180
89265836_HAVSTA,"Sideboards, buffets & console tables",387.5,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-storage-combination-white-s89265836/,Yes,"Storage combination,          162x37x134 cm",IKEA of Sweden,37,134,162
79275119_HAVSTA,"Sideboards, buffets & console tables",348.75,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-with-plinth-white-clear-glass-s79275119/,Yes,"Glass-door cabinet with plinth,          121x37x134 cm",IKEA of Sweden,37,134,121
70388620_HAVSTA,"Sideboards, buffets & console tables",248.75,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-cabinet-with-plinth-white-70388620/,Yes,"Cabinet with plinth,          121x47x89 cm",IKEA of Sweden,47,89,121
79265945_HAVSTA,"Sideboards, buffets & console tables",487.5,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-white-s79265945/,Yes,"Storage combination w glass doors,          162x37x134 cm",IKEA of Sweden,37,134,162
39300856_BESTÅ,"Sideboards, buffets & console tables",241.25,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-white-lappviken-white-clear-glass-s39300856/,Yes,"Storage combination w glass doors,          60x42x193 cm",IKEA of Sweden/Marcus Arvonen,42,193,60
80360951_IDÅSEN,"Sideboards, buffets & console tables",373.75,No old price,TRUE,https://www.ikea.com/sa/en/p/idasen-cabinet-with-sliding-glass-doors-beige-80360951/,No,"Cabinet with sliding glass doors,          120x140 cm",Jon Karlsson,45,140,120
99266053_HAVSTA,"Sideboards, buffets & console tables",475,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s99266053/,Yes,"Storage combination w glass-doors,          162x37x134 cm",IKEA of Sweden,37,134,162
79151312_SÖDERHAMN,Sofas & armchairs,222.5,"SR 1,010",TRUE,https://www.ikea.com/sa/en/p/soederhamn-1-seat-section-samsta-light-pink-s79151312/,Yes,1-seat section,Ola Wihlborg,99,83,93
79135746_SÖDERHAMN,Sofas & armchairs,325,"SR 1,570",TRUE,https://www.ikea.com/sa/en/p/soederhamn-chaise-longue-finnsta-turquoise-s79135746/,Yes,Chaise longue,Ola Wihlborg,151,83,93
79315945_STOCKSUND,Sofas & armchairs,248.75,No old price,TRUE,https://www.ikea.com/sa/en/p/stocksund-bench-ljungen-medium-grey-light-brown-wood-s79315945/,Yes,Bench,Nike Karlsson,49,47,144
79135751_SÖDERHAMN,Sofas & armchairs,323.75,"SR 1,525",TRUE,https://www.ikea.com/sa/en/p/soederhamn-corner-section-finnsta-turquoise-s79135751/,Yes,Corner section,Ola Wihlborg,99,83,99
10424621_KNOPPARP,Sofas & armchairs,86.25,No old price,TRUE,https://www.ikea.com/sa/en/p/knopparp-2-seat-sofa-knisa-light-grey-10424621/,Yes,2-seat sofa,"104.246.21 KNOPPARP sofa is very durable thanks to the metal construction and strong supporting fabric.Thanks to the innovative construction, we can use less materials and foam when we make KNOPPARP sofa, while the padded cover ensures that the comfort is maintained.A sofa with small, neat dimensions which is easy to furnish with, even when space is limited. This cover is made from KNISA fabric in polyester, which is dope-dyed. It’s a durable material which has a soft feel.The dope-dyeing process reduces consumption of water and dyestuff compared to traditional dyeing techniques.The cover is easy to keep clean as it is removable and can be machine washed.Easy to bring home if you choose to carry it on your own. The packaging is just over one metre in height and weighs 17 kg.10 year guarantee. Read about the terms in the guarantee brochure.This cover’s ability to resist abrasion has been tested to handle 40,000 cycles. 15,000 cycles or more is suitable for furniture used every day at home. Over 30,000 cycles means a good ability to resist abrasion.The cover has a lightfastness level of 5-6 (the ability to resist colour fading) on a scale of 1 to 8. According to industry standards, a lightfastness level of 4 or higher is suitable for home use.",76,70,119
